Year;Month;Day;Hour;Week;;"TUOTANTO (MWh)
Production";"VESIVOIMA (MWh)
Hydro Power";"TUULIVOIMA (MWh)
Wind Power";"AURINKOVOIMA (MWh)
Solar Power";"YDINVOIMA (MWh)
Nuclear Power";"YHTEISTUOTANTO (MWh)
CHP";"KAUKOLÄMPÖVOIMA (MWh)
CHP-District heating";"TEOLLISUUSVOIMA (MWh)
CHP-Industry";"ERILLINEN LÄMPÖVOIMA (MWh)
Separate Thermal Power
";"TUONTI (MWh)
Import";"VIENTI (MWh)
Export";"KULUTUS (MWh)
Consumption"
2021;11;15;1;46;;8441.875;1959.436;1183.345;0.000;2797.327;2037.005;995.108;1041.898;464.761;2988.637;-1004.285;10426.227
2021;11;15;2;46;;8321.802;1552.428;1552.021;0.000;2797.417;1971.233;926.411;1044.823;448.703;2816.399;-1004.300;10133.901
2021;11;15;3;46;;8414.601;1417.706;1794.307;0.000;2797.578;1953.174;910.966;1042.207;451.836;2551.890;-1004.340;9962.151
2021;11;15;4;46;;8609.312;1373.409;1964.071;0.000;2797.671;1975.094;911.888;1063.206;499.066;2373.161;-1004.315;9978.158
2021;11;15;5;46;;8804.262;1403.594;2085.330;0.000;2797.740;2011.045;937.582;1073.463;506.553;2266.949;-1004.325;10066.886
2021;11;15;6;46;;8973.381;1476.725;2138.634;0.000;2797.856;2064.646;975.010;1089.636;495.520;2466.181;-1004.320;10435.243
2021;11;15;7;46;;9658.771;1810.560;2278.009;0.000;2797.241;2218.491;1120.163;1098.328;554.471;2613.633;-1004.295;11268.110
2021;11;15;8;46;;10371.650;2245.024;2396.055;0.000;2797.125;2303.470;1207.689;1095.780;629.977;2495.193;-1004.375;11862.468
2021;11;15;9;46;;10774.860;2396.540;2542.597;0.526;2796.053;2338.859;1234.661;1104.198;700.284;2212.437;-1004.300;11982.996
2021;11;15;10;46;;10843.529;2406.223;2577.413;8.244;2796.614;2321.613;1236.894;1084.719;733.422;2126.164;-1004.220;11965.473
2021;11;15;11;46;;10849.673;2451.109;2550.824;16.238;2796.530;2307.020;1230.034;1076.986;727.954;2055.028;-1004.265;11900.436
2021;11;15;12;46;;10865.600;2406.876;2605.354;23.139;2797.026;2299.540;1231.489;1068.051;733.664;2020.257;-1004.355;11881.502
2021;11;15;13;46;;10877.972;2404.927;2614.872;23.957;2795.928;2297.097;1217.018;1080.079;741.192;1912.411;-1004.420;11785.963
2021;11;15;14;46;;10958.420;2443.522;2653.035;20.786;2796.050;2302.623;1207.771;1094.852;742.403;1682.709;-1013.379;11627.750
2021;11;15;15;46;;10902.017;2450.676;2684.924;10.354;2796.807;2268.463;1190.449;1078.015;690.792;1645.811;-1026.180;11521.649
2021;11;15;16;46;;10871.320;2429.439;2694.273;1.308;2796.448;2273.926;1192.997;1080.930;675.925;1735.594;-1015.633;11591.281
2021;11;15;17;46;;10876.955;2447.583;2715.429;0.000;2796.436;2268.649;1191.035;1077.614;648.857;1814.967;-1004.245;11687.677
2021;11;15;18;46;;11007.850;2510.948;2760.611;0.000;2796.643;2280.759;1188.907;1091.852;658.888;1628.337;-1004.350;11631.836
2021;11;15;19;46;;11028.953;2519.526;2765.632;0.000;2797.137;2258.869;1184.304;1074.565;687.789;1498.789;-1004.410;11523.332
2021;11;15;20;46;;10840.684;2426.127;2719.187;0.000;2797.101;2242.375;1174.457;1067.918;655.894;1663.710;-1004.370;11500.024
2021;11;15;21;46;;10234.105;2028.832;2705.861;0.000;2797.185;2091.649;1082.418;1009.231;610.578;1965.247;-1004.255;11195.098
2021;11;15;22;46;;9732.471;1766.088;2647.470;0.000;2797.197;1981.489;968.214;1013.275;540.227;1963.183;-1004.410;10691.245
2021;11;15;23;46;;9634.994;1863.621;2597.676;0.000;2797.948;1919.877;931.369;988.508;455.873;2200.287;-1004.310;10830.971
2021;11;15;24;46;;9388.469;1736.633;2562.506;0.000;2796.989;1848.701;867.093;981.608;443.640;2059.784;-1004.420;10443.833
2021;11;16;1;46;;8929.383;1442.926;2446.674;0.000;2796.912;1791.960;803.848;988.112;450.912;1934.020;-1004.385;9859.019
2021;11;16;2;46;;8679.673;1389.927;2288.753;0.000;2796.828;1762.819;770.354;992.466;441.345;1857.745;-1004.375;9533.043
2021;11;16;3;46;;8551.329;1421.948;2205.831;0.000;2796.505;1721.283;733.443;987.840;405.762;1802.823;-1004.035;9350.117
2021;11;16;4;46;;8519.523;1515.227;2103.885;0.000;2795.808;1687.284;703.959;983.325;417.319;1735.760;-1004.350;9250.933
2021;11;16;5;46;;8531.444;1598.283;2057.328;0.000;2796.123;1651.194;673.648;977.546;428.516;1779.851;-1004.310;9306.985
2021;11;16;6;46;;8572.442;1670.320;1958.862;0.000;2797.189;1711.012;725.396;985.615;435.059;2019.770;-1004.395;9587.817
2021;11;16;7;46;;8628.318;1781.325;1701.399;0.000;2796.682;1849.579;864.479;985.101;499.333;2772.522;-1004.410;10396.430
2021;11;16;8;46;;9296.004;2214.712;1639.587;0.000;2797.158;2049.679;1035.800;1013.878;594.868;2540.965;-1004.330;10832.639
2021;11;16;9;46;;9428.156;2362.079;1569.320;0.103;2796.390;2065.645;1075.838;989.807;634.619;2451.078;-1004.305;10874.930
2021;11;16;10;46;;9486.207;2507.410;1454.508;5.876;2796.655;2034.793;1101.926;932.867;686.964;2403.390;-1004.592;10885.004
2021;11;16;11;46;;9338.384;2504.079;1318.100;9.707;2796.374;2026.098;1097.034;929.065;684.026;2573.758;-1004.285;10907.857
2021;11;16;12;46;;9279.123;2483.167;1270.948;18.355;2796.274;2021.016;1086.345;934.671;689.363;2578.514;-1004.310;10853.327
2021;11;16;13;46;;9187.950;2527.537;1121.940;16.844;2796.445;2020.782;1083.246;937.537;704.402;2676.426;-1004.320;10860.057
2021;11;16;14;46;;9010.166;2487.207;994.641;12.734;2796.887;2011.069;1090.550;920.520;707.628;2782.532;-1004.310;10788.388
2021;11;16;15;46;;9124.590;2458.424;1164.095;6.748;2796.591;2001.589;1093.455;908.134;697.143;2680.422;-1004.435;10800.577
2021;11;16;16;46;;9187.222;2478.211;1203.138;0.633;2796.502;2010.642;1113.418;897.223;698.096;2729.170;-1001.665;10914.727
2021;11;16;17;46;;9188.786;2556.583;1120.052;0.000;2796.789;2041.501;1132.139;909.362;673.861;2991.611;-994.235;11186.162
2021;11;16;18;46;;9266.855;2540.689;1200.826;0.000;2797.101;2077.439;1157.757;919.682;650.799;2921.720;-994.305;11194.270
2021;11;16;19;46;;9414.758;2571.228;1318.051;0.000;2797.304;2077.463;1155.591;921.872;650.712;2722.444;-994.430;11142.772
2021;11;16;20;46;;9225.882;2447.621;1314.135;0.000;2797.538;2056.240;1146.225;910.016;610.347;2796.182;-994.310;11027.754
2021;11;16;21;46;;9019.483;2472.368;1203.498;0.000;2798.309;1992.534;1098.807;893.728;552.774;2865.184;-1004.425;10880.242
2021;11;16;22;46;;8860.125;2377.207;1243.091;0.000;2798.086;1942.560;1041.309;901.250;499.182;2576.723;-997.160;10439.689
2021;11;16;23;46;;8387.509;2081.717;1218.608;0.000;2798.409;1813.991;910.466;903.524;474.784;3050.024;-987.480;10450.053
2021;11;16;24;46;;8055.061;1884.952;1163.303;0.000;2798.206;1703.372;812.323;891.050;505.228;3089.792;-989.050;10155.803
2021;11;17;1;46;;8030.028;1865.314;1193.034;0.000;2798.364;1660.604;761.188;899.416;512.712;2611.650;-985.595;9656.083
2021;11;17;2;46;;7694.181;1621.576;1201.237;0.000;2798.327;1582.055;678.112;903.943;490.985;2622.344;-993.195;9323.331
2021;11;17;3;46;;7661.658;1534.077;1306.169;0.000;2798.524;1562.477;659.414;903.063;460.412;2457.141;-993.385;9125.415
2021;11;17;4;46;;7744.845;1538.267;1362.164;0.000;2798.317;1573.111;653.997;919.114;472.986;2249.478;-993.370;9000.953
2021;11;17;5;46;;7696.539;1453.471;1383.636;0.000;2798.689;1584.687;656.005;928.682;476.055;2357.887;-993.480;9060.946
2021;11;17;6;46;;7804.738;1443.117;1507.412;0.000;2798.460;1580.825;663.115;917.711;474.924;2489.263;-993.385;9300.616
2021;11;17;7;46;;8129.442;1667.017;1548.259;0.000;2797.322;1636.047;727.023;909.025;480.797;2971.461;-993.320;10107.583
2021;11;17;8;46;;8748.314;2075.340;1615.542;0.000;2797.196;1740.079;821.789;918.290;520.157;2894.102;-993.305;10649.111
2021;11;17;9;46;;9503.865;2408.960;1817.143;0.028;2797.167;1894.203;973.391;920.812;586.364;2321.189;-993.210;10831.844
2021;11;17;10;46;;9523.947;2362.716;1862.265;3.626;2796.747;1900.607;1008.886;891.721;597.986;2271.867;-993.220;10802.593
2021;11;17;11;46;;9385.891;2238.001;1860.869;4.731;2798.297;1894.238;997.302;896.936;589.755;2371.015;-993.225;10763.681
2021;11;17;12;46;;9474.902;2243.581;1931.711;15.131;2797.831;1883.770;1001.226;882.544;602.878;2298.008;-993.185;10779.725
2021;11;17;13;46;;9578.410;2270.005;1972.784;15.309;2796.815;1904.548;1026.273;878.275;618.948;2233.587;-993.260;10818.737
2021;11;17;14;46;;9657.371;2236.707;1997.606;12.034;2796.394;2007.038;1129.127;877.911;607.592;2080.580;-993.140;10744.811
2021;11;17;15;46;;9773.370;2277.614;2024.829;5.827;2796.907;2055.152;1180.273;874.879;613.041;1919.069;-993.285;10699.154
2021;11;17;16;46;;9906.503;2338.380;2051.833;0.565;2797.281;2075.762;1206.061;869.701;642.683;1953.084;-993.185;10866.402
2021;11;17;17;46;;10127.566;2517.552;2039.859;0.000;2797.222;2108.331;1228.342;879.989;664.603;1977.804;-993.355;11112.016
2021;11;17;18;46;;10229.512;2615.625;1999.633;0.000;2797.204;2129.200;1253.111;876.090;687.850;1978.187;-993.325;11214.374
2021;11;17;19;46;;10141.469;2541.582;2020.377;0.000;2797.457;2110.602;1245.105;865.497;671.452;2067.374;-993.260;11215.584
2021;11;17;20;46;;10162.339;2579.310;2049.204;0.000;2797.225;2115.259;1225.990;889.269;621.341;2044.075;-955.325;11251.089
2021;11;17;21;46;;9759.703;2298.030;2089.907;0.000;2797.234;1998.386;1120.495;877.891;576.145;2216.121;-1003.780;10972.044
2021;11;17;22;46;;9097.486;1985.441;2000.173;0.000;2797.577;1814.233;923.008;891.224;500.063;2339.455;-1004.340;10432.601
2021;11;17;23;46;;8652.189;1809.192;1892.384;0.000;2798.181;1700.730;812.312;888.417;451.702;2691.777;-980.190;10363.775
2021;11;17;24;46;;8401.665;1685.821;1832.214;0.000;2798.167;1656.781;764.462;892.319;428.682;2684.966;-1003.565;10083.065
2021;11;18;1;46;;8030.817;1504.456;1703.648;0.000;2798.539;1609.436;723.113;886.323;414.739;2569.227;-1004.445;9595.600
2021;11;18;2;46;;7775.092;1374.851;1643.960;0.000;2798.405;1547.693;655.971;891.722;410.183;2475.793;-986.870;9264.015
2021;11;18;3;46;;7686.006;1321.606;1572.928;0.000;2798.214;1581.047;689.356;891.691;412.210;2340.863;-998.140;9028.729
2021;11;18;4;46;;7631.419;1301.431;1494.857;0.000;2798.299;1625.191;717.647;907.544;411.641;2295.726;-999.450;8927.696
2021;11;18;5;46;;7615.302;1384.864;1379.023;0.000;2798.156;1639.437;735.923;903.514;413.822;2388.236;-999.380;9004.159
2021;11;18;6;46;;7659.454;1507.951;1272.684;0.000;2798.837;1663.251;775.082;888.169;416.731;2576.709;-999.370;9236.793
2021;11;18;7;46;;8125.560;1866.805;1184.989;0.000;2797.893;1843.456;955.003;888.453;432.417;2912.815;-999.505;10038.870
2021;11;18;8;46;;8722.707;2298.138;1076.541;0.000;2798.213;2030.070;1133.758;896.312;519.744;2822.332;-999.425;10545.614
2021;11;18;9;46;;9094.247;2481.068;1053.961;0.000;2799.037;2165.882;1230.865;935.017;594.298;2607.622;-999.355;10702.513
2021;11;18;10;46;;9050.530;2389.635;1062.146;2.823;2799.048;2182.097;1237.711;944.385;614.781;2556.287;-987.055;10619.762
2021;11;18;11;46;;9061.341;2432.465;1031.655;4.477;2797.699;2186.247;1242.509;943.738;608.798;2522.171;-998.680;10584.831
2021;11;18;12;46;;8852.433;2385.374;871.298;18.286;2796.506;2176.915;1235.970;940.945;604.055;2721.776;-967.785;10606.424
2021;11;18;13;46;;8814.540;2375.943;840.645;19.659;2796.407;2177.745;1241.719;936.026;604.141;2778.665;-980.332;10612.873
2021;11;18;14;46;;8908.163;2407.404;922.486;19.034;2796.765;2172.249;1235.771;936.478;590.224;2570.960;-984.671;10494.452
2021;11;18;15;46;;9000.461;2367.554;1088.102;10.976;2796.836;2148.080;1213.868;934.213;588.913;2548.249;-985.162;10563.548
2021;11;18;16;46;;9073.413;2369.869;1170.165;1.095;2796.596;2133.763;1233.561;900.202;601.925;2675.811;-989.492;10759.732
2021;11;18;17;46;;9241.751;2405.024;1283.261;0.000;2796.537;2149.522;1269.231;880.291;607.408;2792.953;-991.766;11042.939
2021;11;18;18;46;;9319.147;2383.516;1379.631;0.000;2796.895;2163.374;1264.059;899.315;595.732;2833.283;-1014.920;11137.510
2021;11;18;19;46;;9421.991;2403.672;1408.481;0.000;2796.671;2217.402;1305.731;911.672;595.765;2722.432;-1009.381;11135.042
2021;11;18;20;46;;9368.954;2465.913;1302.153;0.000;2796.648;2247.584;1334.654;912.930;556.657;2702.429;-1014.268;11057.116
2021;11;18;21;46;;8930.468;2035.858;1493.305;0.000;2797.035;2119.263;1202.626;916.637;485.006;2992.338;-1006.997;10915.808
2021;11;18;22;46;;8659.107;1866.108;1692.167;0.000;2797.554;1917.425;998.723;918.702;385.853;2977.865;-1012.234;10624.738
2021;11;18;23;46;;8548.173;1867.532;1691.101;0.000;2798.094;1806.265;892.427;913.838;385.181;3078.794;-1008.660;10618.308
2021;11;18;24;46;;8389.866;1806.634;1619.263;0.000;2797.599;1797.244;869.574;927.670;369.126;3016.671;-1013.798;10392.739
2021;11;19;1;46;;8030.615;1649.701;1491.982;0.000;2797.196;1791.151;864.942;926.209;300.584;2982.921;-1014.360;9999.176
2021;11;19;2;46;;7875.368;1564.761;1412.433;0.000;2797.790;1791.753;867.119;924.634;308.630;2704.058;-986.129;9593.297
2021;11;19;3;46;;7609.155;1240.780;1492.294;0.000;2797.182;1776.920;863.086;913.834;301.979;2867.423;-977.464;9499.114
2021;11;19;4;46;;7755.582;1245.914;1641.443;0.000;2797.429;1766.581;863.309;903.272;304.215;2656.787;-982.424;9429.945
2021;11;19;5;46;;7971.904;1405.528;1666.029;0.000;2797.390;1795.126;861.322;933.805;307.831;2509.491;-971.873;9509.521
2021;11;19;6;46;;8030.417;1397.982;1673.076;0.000;2797.796;1839.864;901.804;938.060;321.698;2745.955;-980.473;9795.898
2021;11;19;7;46;;8540.442;1794.737;1592.896;0.000;2797.865;2015.415;1072.518;942.897;339.529;2934.053;-854.367;10620.128
2021;11;19;8;46;;9214.451;2317.791;1565.521;0.000;2796.521;2171.263;1194.230;977.032;363.354;2875.684;-980.335;11109.800
2021;11;19;9;46;;9431.456;2465.000;1554.423;0.000;2795.980;2189.177;1210.227;978.950;426.877;2957.384;-1012.821;11376.019
2021;11;19;10;46;;9384.686;2443.665;1531.020;4.471;2796.293;2175.342;1205.896;969.446;433.894;2985.324;-1017.598;11352.412
2021;11;19;11;46;;9134.191;2327.630;1440.778;7.751;2796.330;2136.815;1196.601;940.214;424.887;3217.287;-1017.184;11334.293
2021;11;19;12;46;;8991.262;2346.855;1267.459;23.762;2796.517;2129.586;1199.679;929.907;427.084;3352.583;-1016.359;11327.486
2021;11;19;13;46;;8820.356;2392.167;1067.401;20.947;2796.798;2121.158;1180.372;940.786;421.885;3410.855;-988.897;11242.314
2021;11;19;14;46;;8861.115;2527.094;937.838;15.050;2796.782;2154.655;1209.798;944.857;429.695;3273.088;-1015.288;11118.915
2021;11;19;15;46;;8913.361;2528.265;941.276;6.660;2796.416;2207.929;1239.862;968.067;432.815;2943.836;-865.650;10991.547
2021;11;19;16;46;;8834.037;2557.224;823.618;0.293;2797.055;2213.772;1234.765;979.007;442.075;2867.389;-567.661;11133.765
2021;11;19;17;46;;8631.077;2524.135;630.565;0.000;2796.578;2239.476;1260.750;978.726;440.323;3118.300;-351.777;11397.600
2021;11;19;18;46;;8756.916;2616.368;624.360;0.000;2796.816;2276.738;1292.586;984.152;442.635;2950.262;-387.965;11319.213
2021;11;19;19;46;;8693.724;2581.557;621.416;0.000;2797.723;2260.646;1280.531;980.115;432.381;2920.976;-279.077;11335.623
2021;11;19;20;46;;8619.026;2552.458;608.845;0.000;2797.222;2235.630;1265.877;969.753;424.871;3043.962;-370.443;11292.546
2021;11;19;21;46;;8478.337;2459.796;622.743;0.000;2797.058;2208.903;1257.012;951.891;389.836;3326.952;-826.508;10978.780
2021;11;19;22;46;;8248.545;2168.533;728.457;0.000;2796.986;2182.904;1236.039;946.865;371.665;3283.847;-1009.879;10522.513
2021;11;19;23;46;;8133.848;1819.807;1081.914;0.000;2798.457;2070.292;1118.211;952.082;363.378;3247.824;-823.038;10558.634
2021;11;19;24;46;;8303.103;1690.236;1534.662;0.000;2798.261;1936.895;993.835;943.060;343.049;2813.408;-843.044;10273.468
2021;11;20;1;46;;8042.120;1375.611;1765.457;0.000;2798.184;1781.710;839.620;942.090;321.158;2790.925;-1020.271;9812.774
2021;11;20;2;46;;8057.514;1326.419;1920.100;0.000;2798.074;1722.594;782.079;940.515;290.327;2447.178;-1033.738;9470.954
2021;11;20;3;46;;8121.545;1255.225;2092.521;0.000;2797.652;1693.620;752.062;941.558;282.527;2201.057;-1042.165;9280.437
2021;11;20;4;46;;8082.783;1212.591;2097.301;0.000;2798.653;1687.508;739.949;947.559;286.731;2118.323;-1039.157;9161.950
2021;11;20;5;46;;8182.190;1291.344;2124.295;0.000;2797.976;1672.449;739.745;932.704;296.127;2078.962;-1028.057;9233.095
2021;11;20;6;46;;8369.623;1490.166;2120.889;0.000;2798.001;1666.915;736.733;930.182;293.652;2042.209;-1016.437;9395.394
2021;11;20;7;46;;8418.835;1511.105;2143.202;0.000;2798.519;1678.919;753.116;925.803;287.091;2257.132;-1014.828;9661.139
2021;11;20;8;46;;8577.862;1629.152;2174.448;0.000;2798.530;1694.988;758.389;936.599;280.743;2267.480;-999.218;9846.123
2021;11;20;9;46;;8542.918;1668.980;2115.112;0.000;2798.779;1675.541;758.630;916.911;284.506;2488.774;-1004.395;10027.297
2021;11;20;10;46;;8563.957;1693.731;2119.486;6.829;2799.214;1654.734;734.667;920.067;289.963;2549.358;-989.650;10123.666
2021;11;20;11;46;;8504.036;1700.635;2047.646;9.499;2799.260;1658.728;743.201;915.527;288.268;2800.650;-999.090;10305.596
2021;11;20;12;46;;8669.718;1924.527;1981.022;26.688;2799.374;1640.251;737.188;903.064;297.855;2715.751;-999.345;10386.124
2021;11;20;13;46;;8620.248;2000.166;1840.319;27.555;2799.357;1650.278;747.362;902.916;302.573;2813.030;-999.400;10433.878
2021;11;20;14;46;;8586.053;1990.705;1803.740;22.791;2799.549;1670.180;771.366;898.814;299.089;2808.226;-999.350;10394.930
2021;11;20;15;46;;8521.640;1990.142;1715.097;8.895;2799.644;1702.961;811.114;891.847;304.900;2861.655;-999.370;10383.925
2021;11;20;16;46;;8448.512;1989.777;1595.832;0.323;2799.973;1758.310;862.966;895.343;304.298;3247.117;-999.390;10696.238
2021;11;20;17;46;;8670.762;2228.233;1433.843;0.000;2799.152;1874.600;975.313;899.287;334.934;3378.418;-976.005;11073.175
2021;11;20;18;46;;8677.850;2259.722;1331.603;0.000;2799.020;1950.397;1031.486;918.911;337.108;3530.500;-974.530;11233.820
2021;11;20;19;46;;8537.363;2259.872;1189.208;0.000;2799.378;1950.967;1027.552;923.415;337.937;3718.212;-997.935;11257.640
2021;11;20;20;46;;8260.966;2220.937;1026.913;0.000;2799.012;1910.133;994.430;915.703;303.971;3887.943;-999.355;11149.555
2021;11;20;21;46;;8070.552;2231.688;880.855;0.000;2799.218;1860.265;962.061;898.204;298.527;3709.572;-999.310;10780.814
2021;11;20;22;46;;7743.243;2037.637;811.117;0.000;2798.907;1785.922;878.712;907.210;309.660;3581.626;-976.120;10348.749
2021;11;20;23;46;;7675.303;1956.670;850.313;0.000;2799.199;1742.543;821.719;920.825;326.578;3758.874;-952.810;10481.367
2021;11;20;24;46;;7727.329;1923.460;856.348;0.000;2799.060;1810.299;885.218;925.080;338.162;3449.685;-946.365;10230.649
2021;11;21;1;46;;7322.425;1576.693;884.066;0.000;2799.149;1727.248;792.493;934.755;335.270;3540.659;-997.935;9865.149
2021;11;21;2;46;;7245.550;1552.927;884.877;0.000;2799.153;1691.362;763.296;928.066;317.231;3368.622;-999.525;9614.647
2021;11;21;3;46;;7026.536;1333.842;907.195;0.000;2799.623;1679.813;749.525;930.288;306.063;3382.955;-999.380;9410.111
2021;11;21;4;46;;7205.945;1335.208;1092.162;0.000;2799.468;1676.265;751.321;924.944;302.842;3111.563;-999.440;9318.069
2021;11;21;5;46;;7348.560;1312.490;1263.683;0.000;2799.265;1673.611;746.111;927.500;299.511;3001.665;-999.470;9350.755
2021;11;21;6;46;;7487.683;1328.901;1387.915;0.000;2798.645;1671.308;748.755;922.553;300.914;2947.356;-999.440;9435.599
2021;11;21;7;46;;7762.350;1395.438;1578.237;0.000;2799.139;1681.631;757.143;924.489;307.906;2871.313;-999.355;9634.308
2021;11;21;8;46;;8038.390;1434.413;1773.765;0.000;2799.036;1712.457;782.823;929.633;318.720;2670.710;-999.400;9709.700
2021;11;21;9;46;;8372.781;1621.701;1869.965;0.000;2799.082;1765.687;846.218;919.469;316.347;2489.049;-999.455;9862.375
2021;11;21;10;46;;8825.897;1858.018;2028.902;3.739;2799.648;1819.711;894.422;925.289;315.879;2246.363;-999.335;10072.925
2021;11;21;11;46;;9124.200;2014.323;2083.744;7.044;2799.041;1914.584;996.321;918.263;305.464;2216.986;-994.620;10346.566
2021;11;21;12;46;;9236.188;2102.950;2039.796;19.475;2798.823;1947.395;1046.842;900.553;327.750;2159.996;-989.445;10406.739
2021;11;21;13;46;;9446.496;2244.242;2022.081;20.662;2798.833;1986.077;1073.559;912.518;374.601;2074.194;-998.330;10522.360
2021;11;21;14;46;;9472.385;2207.359;2055.721;19.429;2798.873;2021.758;1121.349;900.409;369.245;1995.696;-975.970;10492.110
2021;11;21;15;46;;9568.482;2211.802;2112.805;7.354;2798.985;2071.889;1162.551;909.338;365.647;1978.224;-998.100;10548.605
2021;11;21;16;46;;9677.411;2206.545;2147.162;0.332;2799.335;2153.569;1205.348;948.222;370.468;2044.989;-999.305;10723.095
2021;11;21;17;46;;9720.769;2106.500;2189.071;0.000;2799.164;2192.447;1246.078;946.369;433.587;2337.185;-999.365;11058.589
2021;11;21;18;46;;9976.846;2285.746;2200.047;0.000;2799.262;2224.263;1278.240;946.023;467.529;2240.690;-999.240;11218.296
2021;11;21;19;46;;9854.218;2241.036;2147.056;0.000;2799.105;2199.930;1265.278;934.651;467.091;2422.328;-999.265;11277.281
2021;11;21;20;46;;9737.605;2270.216;1990.606;0.000;2798.470;2223.543;1286.003;937.540;454.770;2616.637;-999.405;11354.837
2021;11;21;21;46;;9604.674;2259.411;1867.443;0.000;2798.550;2220.186;1285.674;934.512;459.084;2499.649;-999.355;11104.968
2021;11;21;22;46;;9320.462;2114.025;1742.205;0.000;2798.140;2192.744;1250.166;942.578;473.348;2384.000;-999.410;10705.053
2021;11;21;23;46;;9097.807;2069.892;1597.371;0.000;2798.652;2158.025;1216.106;941.919;473.867;2855.039;-999.420;10953.427
2021;11;21;24;46;;8865.707;2019.628;1457.295;0.000;2798.563;2120.046;1191.605;928.441;470.175;3005.334;-976.105;10894.936
2021;11;22;1;47;;8796.190;1942.037;1447.310;0.000;2798.220;2138.145;1223.286;914.860;470.477;2814.313;-998.850;10611.653
2021;11;22;2;47;;8673.817;1754.146;1441.776;0.000;2798.000;2163.785;1226.011;937.774;516.110;2554.657;-902.445;10326.028
2021;11;22;3;47;;8703.770;1736.516;1427.483;0.000;2798.994;2185.068;1227.909;957.160;555.708;2355.733;-916.150;10143.352
2021;11;22;4;47;;8686.949;1745.655;1394.914;0.000;2798.729;2206.550;1240.891;965.660;541.100;2298.407;-902.775;10082.581
2021;11;22;5;47;;8614.942;1765.510;1286.083;0.000;2798.601;2235.200;1260.763;974.437;529.548;2468.577;-839.440;10244.079
2021;11;22;6;47;;8514.035;1864.973;1020.730;0.000;2799.410;2272.336;1297.586;974.749;556.586;2980.005;-855.925;10638.115
2021;11;22;7;47;;8633.615;2021.484;797.612;0.000;2799.312;2339.347;1351.139;988.208;675.860;3538.947;-738.765;11433.797
2021;11;22;8;47;;8879.448;2333.992;510.918;0.000;2798.888;2456.153;1454.603;1001.550;779.497;3977.546;-915.105;11941.889
2021;11;22;9;47;;8867.174;2423.471;288.035;0.000;2797.910;2593.497;1589.199;1004.298;764.261;4003.906;-842.285;12028.795
2021;11;22;10;47;;8862.046;2394.775;232.799;4.732;2798.301;2643.249;1647.248;996.001;788.190;3989.430;-792.805;12058.671
2021;11;22;11;47;;8820.217;2326.771;260.176;7.685;2798.522;2625.510;1634.018;991.492;801.553;3701.885;-462.205;12059.897
2021;11;22;12;47;;8957.980;2339.669;382.064;31.111;2798.877;2598.557;1613.989;984.568;807.702;3641.837;-580.475;12019.341
2021;11;22;13;47;;9057.155;2331.000;515.693;33.069;2798.846;2572.673;1603.966;968.708;805.874;3797.002;-898.405;11955.752
2021;11;22;14;47;;9059.634;2282.554;721.711;25.423;2799.250;2481.739;1516.411;965.328;748.956;3853.220;-996.440;11916.414
2021;11;22;15;47;;9115.318;2309.352;861.791;8.532;2799.320;2455.235;1482.249;972.986;681.087;3752.811;-999.355;11868.774
2021;11;22;16;47;;9360.201;2262.987;1161.826;0.090;2799.620;2470.615;1490.900;979.715;665.063;3629.948;-974.725;12015.424
2021;11;22;17;47;;9580.427;2346.496;1281.159;0.000;2799.744;2484.927;1507.099;977.828;668.102;3646.558;-998.035;12228.950
2021;11;22;18;47;;9547.488;2340.542;1292.401;0.000;2799.143;2442.848;1485.599;957.249;672.555;3747.776;-999.345;12295.919
2021;11;22;19;47;;9383.856;2254.234;1164.041;0.000;2799.439;2446.095;1494.357;951.738;720.045;3855.179;-999.340;12239.695
2021;11;22;20;47;;9241.124;2184.578;1064.409;0.000;2799.606;2451.249;1497.994;953.255;741.282;3961.691;-999.465;12203.350
2021;11;22;21;47;;9080.056;2172.655;924.483;0.000;2798.766;2444.659;1492.599;952.059;739.494;3857.159;-999.455;11937.760
2021;11;22;22;47;;8709.853;2039.408;676.986;0.000;2799.093;2418.251;1464.557;953.694;776.115;3788.576;-999.500;11498.928
2021;11;22;23;47;;8632.429;2099.657;466.206;0.000;2799.380;2440.540;1485.164;955.376;826.646;3890.659;-999.465;11523.623
2021;11;22;24;47;;8387.359;1990.793;427.599;0.000;2798.903;2373.505;1396.762;976.743;796.559;3413.875;-576.740;11224.494
2021;11;23;1;47;;8094.250;1826.471;419.429;0.000;2799.114;2316.168;1350.110;966.058;733.069;3435.367;-761.965;10767.652
2021;11;23;2;47;;7751.285;1701.933;430.397;0.000;2798.823;2226.575;1272.746;953.829;593.557;3679.201;-982.725;10447.762
2021;11;23;3;47;;7313.976;1402.843;415.985;0.000;2796.973;2188.266;1238.427;949.839;509.908;3974.269;-990.430;10297.815
2021;11;23;4;47;;7144.868;1357.174;354.291;0.000;2799.502;2167.158;1223.516;943.642;466.743;4006.505;-981.855;10169.518
2021;11;23;5;47;;7330.397;1470.777;336.752;0.000;2799.169;2254.059;1294.368;959.690;469.639;3938.849;-994.760;10274.486
2021;11;23;6;47;;7749.287;1803.860;300.642;0.000;2799.311;2349.138;1379.325;969.813;496.336;3869.432;-997.570;10621.149
2021;11;23;7;47;;7959.426;1871.191;261.928;0.000;2799.743;2457.961;1471.026;986.935;568.603;4019.009;-501.605;11476.830
